sampleID,read_count,Atopobium_deltae,Atopobium_minutum,Atopobium_parvulum,Atopobium_vaginae,g_Acidaminococcus,g_Acinetobacter,g_Actinobacillus,g_Actinobaculum,g_Actinomyces,g_Actinotignum,g_Aerococcus,g_Akkermansia,g_Alistipes,g_Alloprevotella,g_Alloscardovia,g_Anaerococcus,g_Anaeroglobus,g_Anaerostipes,g_Arcanobacterium,g_Bacillus,g_Bacteroides,g_Bergeyella,g_Bifidobacterium,g_Blautia,g_Brevibacterium,g_Bulleidia,g_Burkholderia.Paraburkholderia,g_Campylobacter,g_Catonella,g_Christensenellaceae_R.7_group,g_Citrobacter,g_Clostridium_sensu_stricto_1,g_Collinsella,g_Coprococcus,g_Corynebacterium,g_Cupriavidus,g_Delftia,g_Dermabacter,g_Dialister,g_Distigma,g_Dorea,g_Enhydrobacter,g_Enterobacter,g_Enterococcus,g_Escherichia.Shigella,g_Ezakiella,g_Facklamia,g_Faecalibacterium,g_Finegoldia,g_Fusicatenibacter,g_Fusobacterium,g_Gallicola,g_Gemella,g_Globicatella,g_Granulicatella,g_Haemophilus,g_Halomonas,g_Helcobacillus,g_Helcococcus,g_Helicobacter,g_Howardella,g_Jonquetella,g_Klebsiella,g_Kluyvera,g_Kocuria,g_Lachnoclostridium,g_Lachnospira,g_Lachnospiraceae_FE2018_group,g_Lachnospiraceae_NK4A136_group,g_Lactobacillus,g_Lactococcus,g_Lawsonella,g_Leptotrichia,g_Leucobacter,g_Megasphaera,g_Micrococcus,g_Mobiluncus,g_Mogibacterium,g_Moryella,g_Murdochiella,g_Mycoplasma,g_Negativicoccus,g_Neisseria,g_Nosocomiicoccus,g_Oligella,g_Olsenella,g_Paeniglutamicibacter,g_Parabacteroides,g_Parvimonas,g_Pasteurella,g_Pediococcus,g_Peptococcus,g_Peptoniphilus,g_Peptostreptococcus,g_Phascolarctobacterium,g_Porphyromonas,g_Prevotella,g_Propionibacterium,g_Propionimicrobium,g_Proteus,g_Pseudarthrobacter,g_Pyramidobacter,g_Ralstonia,g_Rhizobium,g_Rikenellaceae_RC9_gut_group,g_Romboutsia,g_Roseburia,g_Rothia,g_Ruminococcaceae_UCG.002,g_Ruminococcaceae_UCG.014,g_Ruminococcus_1,g_Ruminococcus_2,g_Sarcina,g_Scardovia,g_Senegalimassilia,g_Serratia,g_Shewanella,g_Slackia,g_Solobacterium,g_Sphingomonas,g_Sporosarcina,g_Staphylococcus,g_Stenotrophomonas,g_Streptococcus,g_Subdoligranulum,g_Sutterella,g_Tessaracoccus,g_Trichococcus,g_Trueperella,g_Ureaplasma,g_Varibaculum,g_Variovorax,g_Veillonella,g_Weeksella,g_Zimmermannella,Gardnerella_vaginalis,Lactobacillus_aviarius,Lactobacillus_coleohominis,Lactobacillus_crispatus,Lactobacillus_delbrueckii,Lactobacillus_equicursoris,Lactobacillus_fermentum,Lactobacillus_gasseri,Lactobacillus_iners,Lactobacillus_jensenii,Lactobacillus_kefiranofaciens,Lactobacillus_paracasei_Lactobacillus_rhamnosus,Lactobacillus_pontis,Lactobacillus_reuteri,Lactobacillus_salivarius,Lactobacillus_ultunensis_1,Shuttleworthia_satelles,Sneathia_amnii,Sneathia_sanguinegens,I-A_sim,I-B_sim,II_sim,III-A_sim,III-B_sim,IV-A_sim,IV-B_sim,IV-C0_sim,IV-C1_sim,IV-C2_sim,IV-C3_sim,IV-C4_sim,V_sim,subCST,score,CST
20230116_BC13,20607,0,0,0,0,0,0,0,40,0,1,24,0,0,0,0,2999,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,1270,0,0,18,130,0,0,0,0,1,26,20,259,0,5775,0,2,0,0,0,0,1405,0,0,157,0,0,0,0,0,0,0,4,0,0,1,0,477,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3856,0,0,26,2613,2,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,884,2,30,0,0,57,0,104,0,2,0,0,0,0,0,3,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0.0009246210903811,0.0092784668899212,0.0152659171710372,0.0021368326625538,0.0133033370876647,0.0297782539616746,0.0313013584833351,0.2476448036382363,0.0653108019491881,0.0051051287662532,0.0226810765344004,0.0174570458996368,0.0101568401169935,IV-C0,0.2476448036382363,IV-C
20230116_BC08,17244,0,49,0,0,0,0,0,0,0,9,0,0,0,0,6183,1906,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,139,0,0,0,0,0,0,2,0,0,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,590,300,0,0,3983,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,425,0,0,0,0,0,0,30,0,2664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002373959132314,0.0032850910708877,0.0083888600883236,0.0006364458565067,0.0044674667569135,0.0285496703698854,0.0167329757231965,0.1184203677825876,0.0361044382579301,0.0021807881362128,0.0123283736190362,0.0091812427666062,0.0038381323037095,IV-C0,0.1184203677825876,IV-C
20221229_BC05,100599,0,0,0,35,0,0,0,0,0,391,204,0,0,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879,0,0,0,42,0,0,0,0,0,94571,0,0,0,2470,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,417,0,0,2,670,0,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,132,0,151,0,0,0,0,5,4,7,0,0,40,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.0001505423255216,0.0031145321447268,0.0022469519954551,0.0003847061215712,0.0015942231745882,0.0005442907517163,0.0007852336160385,0.04171367653964,0.0146300613463261,0.0037478351854607,0.0024688261790786,0.0155747851778934,0.0006264383460764,IV-C0,0.04171367653964,IV-C
20230116_BC05,23779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1005,11366,0,0,17,0,0,0,0,0,0,0,277,1,0,0,0,0,0,0,0,0,0,0,1,24,0,0,23,2,0,2998,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,0,0,0,0,1,0,172,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3074,0,0,0,15,0,0,0,0,0,1777,0,0,1,0,0,0,0,1678,14,0,0,0,0,0,0,0,1,0,0.0004497401364709,0.0071672637072318,0.0145295613390256,0.062837088665429,0.0807272341242203,0.045656267951765,0.0854488812502057,0.0357422463000534,0.0055449417751946,0.003038021386503,0.0005170823722819,0.0234143062003395,0.0388546318235209,IV-B,0.0854488812502057,IV-B
20230206_BC15,30019,0,0,0,1,0,0,0,0,0,0,0,3,141,0,0,452,30,69,0,1,1732,0,536,285,0,0,0,0,0,0,0,63,0,1,15,0,0,0,136,0,67,0,0,0,52,0,0,420,497,6,49,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,19,0,0,23,0,20,0,0,16,0,15,0,0,0,0,0,0,0,1,0,0,59,0,0,0,0,615,0,38,73,3297,0,0,0,0,0,0,0,0,53,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1681,52,1,0,0,0,74,75,0,27,0,0,3,0,0,9,0,0,0,18183,3,0,0,0,0,0,0,0,0,1,0,0.0009209085561155,0.0159050900352468,0.9289084588777472,0.0033927297374561,0.0065653293419533,0.0096580197860993,0.0074742092379159,0.0429200330160859,0.0599089602917888,0.0170887138672091,0.0297017375814706,0.0131666461588669,0.0277858436195783,II,0.9289084588777472,II
20230116_BC03,19413,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,0,2,0,10,95,0,12,9,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,8,1,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,13,0,0,21,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,23,0,0,0,31,1,0,1,0,0,8,0,0,8225,0,0,0,289,10293,1,0,0,0,0,0,0,0,0,0,0.4208449738231089,0.5225706577420871,0.0530209404171353,0.6004871689365749,0.7796935362743433,0.052314462947795,0.1185649883117457,0.1198795869220246,0.0192234239275961,0.0277125941496259,0.0030854687855967,0.1130057905438908,0.2249350328444804,III-B,0.7796935362743433,III
20230328_BC49,24682,0,0,0,461,0,0,0,0,2,2,22,0,0,0,0,35,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,134,0,1,0,0,0,1,0,1,0,16,0,178,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,4,0,0,1834,0,77,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,98,77,0,207,3115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,0,12,0,0,0,0,0,0,1,0,0,9903,0,0,423,0,0,0,0,1056,0,0,0,0,0,0,0,0,5766,0,0.014990078649957,0.0273396410125499,0.051759080822499,0.0420951766820537,0.1136454016572633,0.2934553926318797,0.601543842768201,0.0557340567952147,0.015195132600681,0.0100331765597603,0.0018244468353122,0.0450029426286293,0.070444856670556,IV-B,0.601543842768201,IV-B
20230206_BC10,17811,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3141,0,1,1,0,213,0,17,10,0,0,0,0,0,0,0,5,0,0,6,0,0,0,132,0,2,0,0,1,104,105,7,24,156,2,5268,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,28,0,0,4,0,3,0,0,0,0,48,0,0,2,0,0,0,0,0,0,0,20,1,0,0,0,717,321,1,693,5776,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,17,0,46,0,39,0,0,0,0,364,0,1,0,0,0,0,0,7,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0,0.000586622686971,0.003430255797464,0.0061757941340072,0.0006427951752689,0.0041782016505277,0.0403594279549112,0.020400537101692,0.0927016322323513,0.0092222070858788,0.001167174804552,0.0063925426952583,0.0050868622812199,0.0045252345087913,IV-C0,0.0927016322323513,IV-C
20230206_BC01,13637,0,0,0,1117,0,0,0,0,0,0,0,0,4,0,0,601,0,10,0,14,41,0,3,3,0,0,0,0,0,0,0,1,1,1,340,0,0,0,43,0,1,0,0,0,3,0,0,7,477,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,67,0,0,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,0,0,0,165,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,688,1,0,0,0,0,115,7,0,0,0,0,8467,0,0,9,0,0,0,570,8,1,0,0,0,0,0,0,0,0,0,0.0012192569723116,0.0121365652875464,0.101546418362643,0.0063364240638807,0.0802141275385877,0.2834986680184288,0.6690065000607276,0.0656388725408831,0.0616472043222238,0.013909331861749,0.0119024045709594,0.047104239406131,0.0638863886637957,IV-B,0.6690065000607276,IV-B
20230116_BC11,20230,0,9,0,2,0,0,0,0,0,17,0,0,0,0,0,3487,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,258,0,1,0,0,0,0,966,2,6,17,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,158,0,0,0,0,13,0,2,0,0,0,1,886,0,0,0,1959,1,0,9525,1563,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,121,0,0,0,0,364,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,109,0,0.0003195445450516,0.0038419590765286,0.0082681953508453,0.0008424846582836,0.007289323357117,0.0329221200112019,0.0353817572509836,0.0956177498051582,0.0136135759757711,0.0016639737848769,0.0065011473534532,0.0057398430256316,0.006753294320137,IV-C0,0.0956177498051582,IV-C
20230116_BC12,14781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,979,0,0,2,0,0,0,0,0,19,3,0,0,0,1727,0,1,0,0,0,0,5249,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,672,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,268,0,4343,0,6,0,0,0,0,170,0,377,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00051810193226,0.0072209186429734,0.0119514262572052,0.0024579515374864,0.0145062674487524,0.0046730196283763,0.0137375050597483,0.1262179902839471,0.4191861885759255,0.0217055205552171,0.0754130056756755,0.0632250497217678,0.0048811960208012,IV-C1,0.4191861885759255,IV-C
20230206_BC03,16466,0,10,0,0,0,0,0,0,0,35,8,0,9,0,0,2490,0,3,23,0,99,0,1,4,28,0,0,3,0,0,0,0,0,0,490,0,0,0,10,0,0,0,0,74,552,539,341,15,9,0,433,0,0,0,0,0,0,0,41,0,0,7,0,0,6,0,2,0,0,0,0,14,0,0,0,1,97,1,0,1,0,5,0,7,2728,0,0,3,2,0,0,0,2593,0,0,482,506,0,236,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,31,2,13,0,0,79,0,3631,0,0,0,0,0,0,0,4,0,0,0,4,1,0,0,0,0,0,0,0,0,70,0,0.0005708694993856,0.0046833020895782,0.0088678586352751,0.000775923636255,0.0056840616180996,0.0167151983857846,0.023196666078286,0.174536992025596,0.0107182306692394,0.0067886224250845,0.0072816464648788,0.0071191526966782,0.0056417135766369,IV-C0,0.174536992025596,IV-C
20230328_BC51,29004,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,1,0,0,0,0,3,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,1,0,1,0,0,15,0,0,1,0,0,0,1,28915,0,0,0,0,0,0,0,0,0,0,0.002468297323875,0.0425503333230568,0.0453653831997361,0.9902148467930928,0.7764516090912454,0.0510391618942112,0.1095422857795541,0.0711509532502893,0.0173225418729163,0.0114635494041495,0.0009598614471395,0.1179308654901976,0.2303504378984839,III-A,0.9902148467930928,III
20230328_BC44,33339,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,243,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,1,0,0,254,0,0,0,0,0,0,0,0,5,1,0,0,1,207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,2,0,1,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,32358,0,0,0,0,0,0,0,0,0,0,0.0025103809764346,0.0430398921235309,0.0459804888175177,0.994290831128418,0.7922940081746856,0.0521476099596752,0.1120012364824172,0.0743392035118404,0.0175513550628368,0.0116204536788899,0.001093357968366,0.1201028793247783,0.2340660518629188,III-A,0.994290831128418,III
20230116_BC02,20391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,36,61,7,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,20183,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0.0006022926683854,0.0084295394499719,0.0559868472756655,0.0055862330739978,0.0689053482217312,0.1958652325430843,0.4189565443336132,0.0244288303010719,0.0152025675869707,0.0089987448597144,0.0016672373350246,0.0323365247043174,0.0526830064764491,IV-B,0.4189565443336132,IV-B
20230206_BC19,22784,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,29,0,4,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,8,3,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,1,0,0,0,0,3,0,0,22650,0,0,0,4,33,0,0,0,0,0,0,0,0,1,0,0.998467056337763,0.8941656691569916,0.0043621475919221,0.0023230137634237,0.0979431001699595,0.001354618969805,0.0098412617980438,0.040005834022808,0.0062280952528933,0.026171869593176,0.0025489334446484,0.006635068939833,0.026078868000373,I-A,0.998467056337763,I
20230206_BC13,21922,0,0,0,3375,0,0,0,1,0,0,0,0,3,0,0,28,3,1,0,0,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,11,0,8,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,0,5,0,0,0,16,1,0,0,0,0,18101,0,0,8,0,0,0,232,5,0,0,0,0,0,0,0,0,2,0,0.0008242960523316,0.0093590560851402,0.0660008250309072,0.0057308905221406,0.0737625012546665,0.2349673805664991,0.5313684293991425,0.0292799020024208,0.0162508451891809,0.0102296558343645,0.0017465216155106,0.0361554480312132,0.0573657256912245,IV-B,0.5313684293991425,IV-B
20230206_BC09,14467,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,48,0,0,0,0,44,0,1,4,0,0,0,0,0,0,3,2,0,0,13,0,0,0,1,0,0,0,2,6,16,2,1,28,25,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,28,10,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,39,2,0,0,0,0,2,0,0,14119,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.9994526606661585,0.9036172352233872,0.0043993418286826,0.0016809856385521,0.09814679955978,0.0013744781486692,0.0099502763849652,0.0412404450036468,0.0063870743029976,0.026561055405257,0.002588950956138,0.0066287085209504,0.0260996131933976,I-A,0.9994526606661585,I
20230215_BC01,12957,0,0,0,2,0,15,0,0,0,1,0,0,1,0,0,34,0,0,0,2,134,0,2,1,0,0,0,0,0,0,0,9,1,1,6683,0,0,0,0,0,0,0,0,1,1,1,0,6,1195,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,266,0,2,0,60,0,1,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,321,0,55,0,3270,1,6,0,0,0,0,11,0,0,0,0,18,0,0,12,0,0,0,0,36,0,0,0,0,0,0,0,0,2,0,0.0010211210576183,0.0056077939572939,0.0078746906346306,0.0038942351216945,0.0118732961161906,0.0034542391160216,0.0083741632694289,0.0605814742298997,0.2748505963912045,0.0145042909244943,0.0472117172579852,0.0339880697416487,0.0038812457189773,IV-C1,0.2748505963912045,IV-C
20230322_BC75,25163,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,36,0,0,0,4,28,0,5,3,0,0,0,0,0,0,0,5,0,0,14,0,0,0,0,0,4,0,0,0,0,0,9,2,67,0,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,70,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,57,0,0,1,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,35,0,4,0,0,0,0,8,0,0,0,0,5,0,0,13572,0,0,3,1,11041,0,0,0,0,0,0,0,0,0,0,0.5877638116000198,0.7010442440965341,0.0343873059973836,0.4399345047553218,0.6121458181216964,0.0415394700227341,0.0962425784272679,0.1101885777183326,0.0179203128246342,0.029901689576412,0.0031055075648272,0.091277699057891,0.1834999631872691,I-B,0.7010442440965341,I
20230215_BC04,35828,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,22,0,6,6,0,0,0,0,0,0,0,4,1,0,6,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,0,8,0,1,1,3,0,0,0,0,2,0,0,0,0,4,0,0,8,0,0,0,0,35649,0,0,0,0,3,0,0,0,1,0,0.0025632973307861,0.0426677977678774,0.0453569987144911,0.9905496239856664,0.7775501567475984,0.0510500553925492,0.1095512406402845,0.0712558243244403,0.0171947759518865,0.011422539884097,0.0009995319100133,0.1181493289624269,0.2305866237002174,III-A,0.9905496239856664,III
20230206_BC25,20585,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,2,0,0,23,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,12,2,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0,6,1,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,19668,0,0,0,11,375,295,0,1,0,0,0,0,0,6,0,0.999723210102996,0.9177743736117864,0.0054393616010515,0.0114878441535694,0.109536941829549,0.0023249288162526,0.0120512965184265,0.0429878786456164,0.0066348652565625,0.0268197303092855,0.002664756676477,0.0089296144611052,0.0365243230160139,I-A,0.999723210102996,I
20230328_BC33,32741,0,0,0,25424,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,17,0,0,2,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,3,2,0,0,3,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86,1,1,0,0,0,426,1,0,0,0,0,5,0,0,5,0,0,2,314,7,0,0,0,0,0,0,0,0,1,0,0.0009237210974875,0.0043379585793053,0.0117322448742824,0.0005486474808144,0.0081785618591039,0.0567666582523704,0.1354844123858213,0.0048916885602829,0.0031216132850394,0.0042426267847122,0.0007561259446717,0.0077068510487988,0.0077324502877849,IV-B,0.1354844123858213,IV-B
20230328_BC46,26659,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,9,0,2,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,0,4,1,1,0,0,0,0,0,0,1,0,0,109,0,0,3,0,0,0,0,26437,1,0,0,0,0,0,0,0,1,0,0.0025140922909499,0.0427066650508215,0.0456494943646559,0.9912108918761646,0.780326035237829,0.0518924670420038,0.1113031875109443,0.0716066189031726,0.0173406964485092,0.0114869148056787,0.0009887167030317,0.1187664614279152,0.2313651579408996,III-A,0.9912108918761646,III
20230328_BC36,20568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,1,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3984,16513,0,0,0,0,0,0,0,0,3,0,0.0025457659950997,0.0468808173284278,0.187127157488661,0.9388627964185526,0.8337739474510173,0.0568085273832628,0.1231702978358562,0.0879898172639104,0.0202275137421065,0.0150352371063422,0.002181736602872,0.1287577515015929,0.2536971514992245,III-A,0.9388627964185526,III
20230215_BC03,23657,0,8,0,353,0,0,0,0,0,0,143,0,1,0,0,278,0,0,3,0,23,0,1,4,0,0,0,0,0,0,0,12,0,1,0,0,0,0,145,0,0,0,0,0,1,39,0,3,76,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,11,0,0,1,0,23,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,506,0,0,227,1362,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,5,4,0,0,0,21,20,0,437,0,0,3097,0,0,6,0,0,0,0,976,0,0,0,0,0,0,0,0,15757,0,0.0004569932981857,0.0048549161339211,0.0146619011840575,0.0310135592642602,0.0453902232660549,0.0519354679652871,0.0924080542909419,0.017936542597502,0.005033948949461,0.0027761923698977,0.0010140172603586,0.0152956837517069,0.0247363712909855,IV-B,0.0924080542909419,IV-B
20230206_BC04,28986,0,0,0,3,0,0,0,0,0,0,464,0,1,0,0,0,0,1,0,0,20,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,3,0,0,0,0,1120,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,2667,1,0,0,0,0,175,0,0,308,0,0,7370,0,0,10,0,0,0,338,15900,412,0,0,0,0,0,0,0,16,0,0.0026502782964233,0.0458700806255194,0.0831288255473268,0.7164128119330647,0.8710480952720127,0.1753446247255594,0.3953371997213306,0.1361159987274553,0.1091668036319727,0.020550533320529,0.0177227534023782,0.1647066547614016,0.2917684178734958,III-B,0.8710480952720127,III
